Codigo;Producto;P. Venta;P. Mayoreo;Departamento;Existencia;Tipo de Venta;Proveedor
7528530035604;Llave de jardin 1/2 He-He Tipo otra;3000;0;- Sin Departamento -;25;UNIDAD;
7528530035840;Llave lavadora Lavadero Doble cromado #19;14950;0;- Sin Departamento -;26;UNIDAD;full sello
7528530035918;Llave Lavadero C/Flange 1/2 X 3/4 #25;10900;0;- Sin Departamento -;9;UNIDAD;
7528530062334;Aireador HI 1/2 Griferia Taumm;1500;0;- Sin Departamento -;23;UNIDAD;taumm
7528530066158;Plato Ducha redondo ABS 8 Plastico;7100;0;- Sin Departamento -;9;UNIDAD;
7528530066226;Plato Ducha redondo ABS 8 acero;14900;0;- Sin Departamento -;6;UNIDAD;
7528530066462;Brazo metalico para plato ducha conec. Flexible;3300;0;- Sin Departamento -;6;UNIDAD;
752853006806;Desague Plastico 1 1/2 Corde Cromado Con Rebalse.;1900;0;- Sin Departamento -;41;UNIDAD;taumm
752853006813;Desague Lavaplato  1 1/2 Taum;2900;0;- Sin Departamento -;56;UNIDAD;taumm
752853006837;Desague Para Tina Con Tubo Y Rebalse Taum;6200;0;- Sin Departamento -;27;UNIDAD;taumm
7528530068442;Sifon Tina Taum;2000;0;- Sin Departamento -;30;UNIDAD;taumm
7528530070490;Aireador HI 1/2 Griferia Acquamix;1500;0;- Sin Departamento -;31;UNIDAD;
7528530081076;Flexible Calefon Hi-He 25cm Taumm;3700;0;- Sin Departamento -;22;UNIDAD;taumm
7528530082066;Flapper Estanque Wc Taumm;1600;0;- Sin Departamento -;83;UNIDAD;taumm
7528530082134;Valvula De Carga Vertical Wc Taum;4600;0;- Sin Departamento -;1;UNIDAD;taumm
7528530082202;Valvula De Carga Wc Con Flotador Taum;4350;0;- Sin Departamento -;15;UNIDAD;taumm
7528530082370;Valvula de descarga estanque WC con flapper y cadena;4150;0;- Sin Departamento -;53;UNIDAD;
7528530082448;Collarin Sello Estanque A Taza;2600;0;- Sin Departamento -;1;UNIDAD;taumm
7528530082516;Kit de Fijaciones para estanque WC;2400;0;- Sin Departamento -;6;UNIDAD;
7528530082684;Sello Antifuga Cera Taumm;2000;0;- Sin Departamento -;33;UNIDAD;taumm
7528530082752;Kit Anclaje Para WC Taumm;1500;0;- Sin Departamento -;31;UNIDAD;taumm
7528530082820;Manilla Estanque Taum;2300;0;- Sin Departamento -;12;UNIDAD;taumm
7528530090290;Valvula desc. Fluhs p/one Piece;4950;0;- Sin Departamento -;19;UNIDAD;
7528530090368;V�lvula Descarga Dual Flush Tradicional;10200;0;- Sin Departamento -;11;UNIDAD;taumm
7528530090436;Botonera Dual Flesh Taumm;3200;0;- Sin Departamento -;1;UNIDAD;taumm
7528530090740;Flexible Hi-He 60cm Taumm;2500;0;- Sin Departamento -;3;UNIDAD;taumm
7528530090818;Flexible Hi-Hi 60cm Taumm;2800;0;- Sin Departamento -;19;UNIDAD;taumm
7528530090986;Monomando lavatorio Domenica #13;19700;0;- Sin Departamento -;0;UNIDAD;
7528530091044;Monomando Tina/Ducha Domenica #12;31100;0;- Sin Departamento -;14;UNIDAD;
7528530091112;Monomando Ducha Domenica #8;28300;0;- Sin Departamento -;8;UNIDAD;taumm
7528530091280;Monomando Lavaplato Domenica #2;19900;0;- Sin Departamento -;24;UNIDAD;
7528530091426;Llave De Paso Gas Hi-He 1/2;4450;0;- Sin Departamento -;22;UNIDAD;taumm
7528530091976;Flexible Monomando 50cm Taumm;2700;0;- Sin Departamento -;8;UNIDAD;taumm
7528530093888;Flexible calefon Hi-Hi 35cm Taumm;3300;0;- Sin Departamento -;19;UNIDAD;taumm
7528530093956;Flexible Calefon Hi-He 35cm Taumm;4050;0;- Sin Departamento -;9;UNIDAD;taumm
7528530095554;Combinacion Lavaplato Antonela Alta #20;12400;0;- Sin Departamento -;21;UNIDAD;taumm
7528530102238;Plato Ducha Cuadrado Modern 10;15250;0;- Sin Departamento -;7;UNIDAD;
7528530103778;Monomando lavaplato Cuello Flexible Negro #4;41400;0;- Sin Departamento -;7;UNIDAD;FERBICOM
7528530103846;Monomando lavaplato Cuello Flexible Rojo #4;41400;0;- Sin Departamento -;3;UNIDAD;FERBICOM
7528530103914;Monomando lavaplato Cuello Flexible Verde #4;41400;0;- Sin Departamento -;1;UNIDAD;FERBICOM
7528530105826;Llave De Paso Hi-Hi 1/2 Tipo EMOS Con Manilla;9900;0;- Sin Departamento -;9;UNIDAD;taumm
7528530106670;Desague Lavatorio 11/4 Taumm;2650;0;- Sin Departamento -;87;UNIDAD;taumm
7528530110394;Asiento WC Funster Taumm;9400;0;- Sin Departamento -;5;UNIDAD;taumm
7528530110462;Asiento Wc Modern Taumm;11400;0;- Sin Departamento -;14;UNIDAD;taumm
7528530112756;Valvula De Carga Simple Para Wc;5100;0;- Sin Departamento -;11;UNIDAD;taumm
7528530113128;Monomando Tina Y Ducha Inox Taumm;45750;0;- Sin Departamento -;4;UNIDAD;taumm
7528530113296;Monomando Ducha Inox Taum;29200;0;- Sin Departamento -;0;UNIDAD;taumm
7528530113364;Monomando Lavaplato Vertical Extensible;60000;0;- Sin Departamento -;7;UNIDAD;taumm
7528530113432;Flexible Ducha 2m Extensible Taumm;5600;0;- Sin Departamento -;42;UNIDAD;taumm
7528530114972;Sifon Lavatorio 1 1/4 Taumm;3800;0;- Sin Departamento -;54;UNIDAD;taumm
7528530115108;Sifon Lavaplato 1 1/2 Taumm;4100;0;- Sin Departamento -;17;UNIDAD;taumm
7528530121598;Monomando Lavatorio Notte #32;24850;0;- Sin Departamento -;6;UNIDAD;taumm
7528530121734;Monomando Tina/Ducha Notte #33;32300;0;- Sin Departamento -;5;UNIDAD;taumm
7528530121802;Monomando Ducha Notte #35;26700;0;- Sin Departamento -;5;UNIDAD;taumm
7528530122038;Monomando Lavaplato Vertical Notte #34;23800;0;- Sin Departamento -;11;UNIDAD;taumm
7573;Codo PPR 20mm x 25mm;250;0;- Sin Departamento -;68;UNIDAD;hidraulicos
7580;Codo PPR 25x45�;450;0;- Sin Departamento -;15;UNIDAD;
7597;Codo PPR 32mm x 20mm;400;0;- Sin Departamento -;40;UNIDAD;hidraulicos
7603;Codo PPR 32mm x 25mm;600;0;- Sin Departamento -;32;UNIDAD;hidraulicos
7610;Codo Sanitario 110x45�;2300;0;- Sin Departamento -;37;UNIDAD;hidraulicos
7627;Codo Sanitario 110x90�;2200;0;- Sin Departamento -;90;UNIDAD;hidraulicos
7634;Codo Sanitario 40x45�;400;0;- Sin Departamento -;114;UNIDAD;hidraulicos
7641;Codo Sanitario 40x90�;400;0;- Sin Departamento -;77;UNIDAD;hidraulicos
7658;Codo Sanitario 50x45�;600;0;- Sin Departamento -;97;UNIDAD;hidraulicos
7665;Codo Sanitario 50x90�;600;0;- Sin Departamento -;97;UNIDAD;hidraulicos
7672;Codo Sanitario 75x45�;1100;0;- Sin Departamento -;26;UNIDAD;hidraulicos
76826578557028;Porta Candado #3 1/2 Ferromat;2650;0;- Sin Departamento -;48;UNIDAD;ferromat
7689;Codo Sanitario 75x90�;1200;0;- Sin Departamento -;34;UNIDAD;
7692344313;Casco Seguridad Azul;5800;0;- Sin Departamento -;10;UNIDAD;imperial
7696;Codo Bronce SO 3/8 - HE 1/2;1600;0;- Sin Departamento -;18;UNIDAD;taumm
7702;Codo PPR Soporte 20mm HE;2100;0;- Sin Departamento -;18;UNIDAD;
7705465200868;Clavo De Acero 2.0x40mm (1 5/8);1500;0;- Sin Departamento -;49;UNIDAD;herrera
7705465205887;Clavo De Acero 2.0x25mm (1);1500;0;- Sin Departamento -;68;UNIDAD;herrera
7705465205931;Clavo De Acero 2.0x50mm (2);1500;0;- Sin Departamento -;29;UNIDAD;herrera
7707314798250;Masking Cinta de Papel 36mm;3000;0;- Sin Departamento -;39;UNIDAD;surti venta
7719;Codo PPR Soporte 20mm HI;1700;0;- Sin Departamento -;26;UNIDAD;
7726;Codo Valco 20mm;550;0;- Sin Departamento -;86;UNIDAD;
7730716001871;Poxilina 10min 38ML;5600;0;- Sin Departamento -;10;UNIDAD;adepac
7730716014529;Poxipol 10 min Met 14ML;5600;0;- Sin Departamento -;2;UNIDAD;adepac
7730716014536;Poxipol 10min Transp 14ML;5600;0;- Sin Departamento -;19;UNIDAD;adepac
7730716400858;Ecole;6050;0;- Sin Departamento -;4;UNIDAD;adepac
77317186;La Gotita 2ML;3150;0;- Sin Departamento -;7;UNIDAD;adepac
77326737;La Gotita Gel 3Gr;3400;0;- Sin Departamento -;16;UNIDAD;adepac
7740;Cola Calefon Excentrica 1/2;3650;0;- Sin Departamento -;3;UNIDAD;gasfit
7751851012133;Brilla metal Plata 280 ml;3200;0;- Sin Departamento -;23;UNIDAD;
7751851012140;Brilla metal Bronce 280ml;3200;0;- Sin Departamento -;10;UNIDAD;
7752835067903;Fast Antihongo Blanco 4G;32700;0;- Sin Departamento -;3;UNIDAD;tricolor
7752835068474;Fast Antihongo Blanco 1G;8990;0;- Sin Departamento -;14;UNIDAD;tricolor
7752835068481;Fast Antihongo Rosa 1G;8990;0;- Sin Departamento -;2;UNIDAD;tricolor
7752835068498;Fast Antihongo Rojo Colonial 1G;8990;0;- Sin Departamento -;4;UNIDAD;tricolor
7752835068504;Fast Antihongo Rojo 1G;8990;0;- Sin Departamento -;12;UNIDAD;tricolor
7752835068511;Fast Antihongo Turquesa 1G;8990;0;- Sin Departamento -;4;UNIDAD;tricolor
7752835068528;Fast Antihongo Celeste 1G;8990;0;- Sin Departamento -;6;UNIDAD;tricolor
7752835068535;Fast Antihongo Azul Electri 1G;8990;0;- Sin Departamento -;3;UNIDAD;tricolor
7752835068542;Fast Antihongo Morado 1G;8990;0;- Sin Departamento -;5;UNIDAD;tricolor
7752835068559;Fast Antihongo Amarillo 1G;8990;0;- Sin Departamento -;3;UNIDAD;tricolor
7752835068566;Fast Antihongo Marfil 1G;8990;0;- Sin Departamento -;4;UNIDAD;tricolor
7752835068573;Fast Antihongo Damasco 1G;8990;0;- Sin Departamento -;4;UNIDAD;tricolor
7752835068580;Fast Antihongo Ocre 1G;8990;0;- Sin Departamento -;3;UNIDAD;tricolor
7752835068597;Fast Antihongo Verde Agua 1G;8990;0;- Sin Departamento -;3;UNIDAD;tricolor
7752835068603;Fast Antihongo Verde 1G;8990;0;- Sin Departamento -;5;UNIDAD;tricolor
7752835068610;Fast Antihongo Verde Pastel 1G;8990;0;- Sin Departamento -;8;UNIDAD;tricolor
7752835068627;Fast Antihongo Verde Manzana 1G;8990;0;- Sin Departamento -;4;UNIDAD;tricolor
7752835068634;Fast Antihongo Coral 1G;8990;0;- Sin Departamento -;3;UNIDAD;tricolor
7752835068641;Fast Antihongo Mandarina 1G;8990;0;- Sin Departamento -;5;UNIDAD;tricolor
7752835072945;Fast Antihongo Almendra 1G;8990;0;- Sin Departamento -;0;UNIDAD;tricolor
7752835073126;Fast Antihongo Mistico 1G;8990;0;- Sin Departamento -;7;UNIDAD;tricolor
7752835073331;Fast Antihongo Nacar 1G;8990;0;- Sin Departamento -;0;UNIDAD;tricolor
7752835073539;Fast Antihongo Gris Claro 1G;8990;0;- Sin Departamento -;3;UNIDAD;tricolor
7756962003681;Silicona Blanca Antihongo Sika;6200;0;- Sin Departamento -;6;UNIDAD;contreras
7757;Cola Calefon Excentrica Xl 1/2;4600;0;- Sin Departamento -;9;UNIDAD;gasfit
7764;Cola Calefon Junkers 3/4x1/2;4350;0;- Sin Departamento -;0;UNIDAD;gasfit
7771;Cola Calefon Recta 1/2;3200;0;- Sin Departamento -;4;UNIDAD;gasfit
77889944;Tornillo De Policarbonato 1 1/2 X Unidad;500;0;- Sin Departamento -;80;UNIDAD;Comercial J&L SPA
77889955;Tornillo De Policarbonato 2 X Unidad;600;0;- Sin Departamento -;100;UNIDAD;Comercial J&L SPA
7790652000130;Lente SobreLente Claro;1800;0;- Sin Departamento -;27;UNIDAD;full protek
7790711105400;Pegamil parche piscina;4700;0;- Sin Departamento -;19;UNIDAD;
7798082280818;Cinta Pasacable 15M Viyilant;11800;0;- Sin Departamento -;10;UNIDAD;ALPROIN
7798158249664;Lente Eagle Classic Claro;2500;0;- Sin Departamento -;30;UNIDAD;ferrecentro
7798158249671;Lente Eagle Classic Gris;2500;0;- Sin Departamento -;11;UNIDAD;ferrecentro
7800105000911;Frague Barquillo;1000;0;- Sin Departamento -;15;UNIDAD;
7800105000942;Frague Celtia Verde;1000;0;- Sin Departamento -;14;UNIDAD;
7800105000959;Frague Guinda;1000;0;- Sin Departamento -;35;UNIDAD;
7800105001000;Frague Natural;1000;0;- Sin Departamento -;8;UNIDAD;
7800105001048;Frague Azul Murato;1000;0;- Sin Departamento -;53;UNIDAD;
7800105001123;Frague Celtia Azul;1000;0;- Sin Departamento -;13;UNIDAD;
7800172620012;Adhesivo Montaje 1G ValKolor;15250;0;- Sin Departamento -;4;UNIDAD;valprik
7800172620029;Adhesivo Montaje 330ml ValKolor;2650;0;- Sin Departamento -;48;UNIDAD;valprik
7802020010082;Prensa Sargento 12 Moller;6800;0;- Sin Departamento -;6;UNIDAD;mag chile
7802020010099;Prensa Sargento 18 Moller;7900;0;- Sin Departamento -;6;UNIDAD;mag chile
7802020010105;Prensa Sargento 24 Moller;9200;0;- Sin Departamento -;4;UNIDAD;mag chile
7802021010029;Broca Piloto Avellanadora #6 Moller;1950;0;- Sin Departamento -;11;UNIDAD;mag chile
7802021010036;Broca Piloto Avellanadora #8 Moller;1950;0;- Sin Departamento -;12;UNIDAD;mag chile
7802021010043;Broca Piloto Avellanadora #10 Moller;1950;0;- Sin Departamento -;12;UNIDAD;mag chile
7802021010050;Broca Piloto Avellanadora #12 Moller;1950;0;- Sin Departamento -;12;UNIDAD;mag chile
7802021010166;Porta Electrodo 600A;4700;0;- Sin Departamento -;10;UNIDAD;mag chile
7802021070160;Saca Bujia 16mm Moller;3900;0;- Sin Departamento -;10;UNIDAD;uyustool
7802170000032;Aceite 2Tiempos 125cc;2400;0;- Sin Departamento -;6;UNIDAD;Trentini
7804612721079;Pileta Ac Inox 10x10 En Obra Rej Cuadrada;11600;0;- Sin Departamento -;0;UNIDAD;importadora y distribuidora tress s.a
7804624300248;Adhesivo Ceramico AC 1kg TX;2900;0;- Sin Departamento -;11;UNIDAD;TRANSEX
7804624301740;Adhesivo Montaje 330ml TX;3500;0;- Sin Departamento -;14;UNIDAD;TRANSEX
7804638311216;Soldadura E6011-3/32 Krafter P/Azul;7300;0;- Sin Departamento -;0;GRANEL;herrera
7804638313081;Soldadura E6011-3/32 Krafter Blanca;5600;0;- Sin Departamento -;108;GRANEL;jaime brieva
7804653160363;Silicona Neutra Caf� Oscuro;3500;0;- Sin Departamento -;154;UNIDAD;
7804660910029;Ampolleta Halogena 100W;1700;0;- Sin Departamento -;3;UNIDAD;santa ines
7804670110624;Copla Hidraulico 20mm;200;0;- Sin Departamento -;209;UNIDAD;hidraulicos
7804670110631;Copla Hidraulico 25mm;200;0;- Sin Departamento -;49;UNIDAD;
7804670110648;Copla Hidraulico 32mm;300;0;- Sin Departamento -;52;UNIDAD;
7804670110655;Copla Hidraulico 40mm;600;0;- Sin Departamento -;11;UNIDAD;
7804670110662;Copla Hidraulico 50mm;600;0;- Sin Departamento -;38;UNIDAD;
7804670110686;Terminal Hidraulico HE 20mm;200;0;- Sin Departamento -;79;UNIDAD;hidraulicos
7804670110693;Terminal Hidraulico HE 25mm;300;0;- Sin Departamento -;121;UNIDAD;hidraulicos
7804670110709;Terminal Hidraulico HE 32mm;500;0;- Sin Departamento -;24;UNIDAD;hidraulicos
7804670110716;Terminal Hidraulico HE 40mm;900;0;- Sin Departamento -;35;UNIDAD;hidraulicos
7804670110747;Terminal Hidraulico HI 20mm;200;0;- Sin Departamento -;122;UNIDAD;hidraulicos
7804670110754;Terminal Hidraulico HI 25mm;300;0;- Sin Departamento -;54;UNIDAD;
7804670110761;Terminal Hidraulico HI 32mm;600;0;- Sin Departamento -;54;UNIDAD;hidraulicos
7804670110778;Terminal Hidraulico HI 40mm;800;0;- Sin Departamento -;19;UNIDAD;hidraulicos
7804670110785;Terminal Hidraulico HI 50mm;1700;0;- Sin Departamento -;43;UNIDAD;hidraulicos
7804670110792;Tee Hidraulico 20mm;350;0;- Sin Departamento -;77;UNIDAD;hidraulicos
7804670110808;Tee Hidraulico 25mm;400;0;- Sin Departamento -;180;UNIDAD;
7804670110822;Tee Hidraulico 40mm;950;0;- Sin Departamento -;22;UNIDAD;hidraulicos
7804670110839;Tee Hidraulico 50mm;1700;0;- Sin Departamento -;23;UNIDAD;
7804670110853;Codo Hidraulico 20x90�;200;0;- Sin Departamento -;116;UNIDAD;hidraulicos
7804670110860;Codo Hidraulico 25x90�;300;0;- Sin Departamento -;43;UNIDAD;hidraulicos
7804670110877;Codo Hidraulico 32x90�;400;0;- Sin Departamento -;30;UNIDAD;
7804670110891;Codo Hidraulico 50x90�;1650;0;- Sin Departamento -;87;UNIDAD;hidraulicos
7804670110914;Codo Hidraulico HI 20mm;400;0;- Sin Departamento -;86;UNIDAD;
7804670110921;Codo Hidraulico HI 25mm;450;0;- Sin Departamento -;57;UNIDAD;
7804670110952;Tapon Hidraulico 32mm;300;0;- Sin Departamento -;85;UNIDAD;hidraulicos
7804670110969;Tapon Hidraulico 40mm;500;0;- Sin Departamento -;80;UNIDAD;hidraulicos
7804670110976;Tapon Hidraulico 50mm;500;0;- Sin Departamento -;8;UNIDAD;
7804670110983;Union Americana Hidraulico 20mm;1200;0;- Sin Departamento -;43;UNIDAD;
7804670110990;Union Americana Hidraulico 25mm;1800;0;- Sin Departamento -;28;UNIDAD;hidraulicos
7804670111003;Union Americana Hidraulico 32mm;1900;0;- Sin Departamento -;47;UNIDAD;
7804670111010;Union Americana Hidraulico 40mm;3000;0;- Sin Departamento -;97;UNIDAD;hidraulicos
7804670111027;Union Americana Hidraulico 50mm;3500;0;- Sin Departamento -;27;UNIDAD;hidraulicos
7804670111041;Salida Estanque 32x1;1800;0;- Sin Departamento -;52;UNIDAD;hidraulicos
7804670111058;Salida Estanque 40x1 1/4;2600;0;- Sin Departamento -;63;UNIDAD;hidraulicos
7804670111065;Salida Estanque 50x1 1/2;3000;0;- Sin Departamento -;41;UNIDAD;hidraulicos
7804670111072;Buje Reduccion Hidraulico 25x20;300;0;- Sin Departamento -;35;UNIDAD;hidraulicos
7804670111089;Buje Reduccion Hidraulico 32x25;500;0;- Sin Departamento -;64;UNIDAD;
7804670111096;Reduccion Hidraulico 40x32;500;0;- Sin Departamento -;15;UNIDAD;hidraulicos
7804670111102;Buje Reduccion Hidraulico 50x40;800;0;- Sin Departamento -;57;UNIDAD;hidraulicos
7804670111133;Reduccion Hidraulico 32x25;500;0;- Sin Departamento -;23;UNIDAD;hidraulicos
7804670111140;Tee Hidraulico 25mm X 20mm;600;0;- Sin Departamento -;91;UNIDAD;
7804670111164;Codo Hidraulico 20x45�;200;0;- Sin Departamento -;72;UNIDAD;hidraulicos
7804670111171;Codo Hidraulico 25x45�;300;0;- Sin Departamento -;69;UNIDAD;
7804670111188;Codo Hidraulico 32x45�;500;0;- Sin Departamento -;44;UNIDAD;
7804670111225;Tapon Hidraulico HE 20mm;350;0;- Sin Departamento -;299;UNIDAD;hoffens
7804670111249;Tapon Hidraulico HE 32mm;500;0;- Sin Departamento -;32;UNIDAD;hidraulicos
7804670111256;Niple Hidraulico HE-HE 20mm;300;0;- Sin Departamento -;159;UNIDAD;hidraulicos
7804670111263;Niple Hidraulico HE-HE 25mm;300;0;- Sin Departamento -;68;UNIDAD;
7804670111324;Kit Instalacion.W:C.Para Descarga al piso;9900;0;- Sin Departamento -;11;UNIDAD;
7804670111423;Reduccion Hidraulico 32x20;400;0;- Sin Departamento -;63;UNIDAD;hidraulicos
7804670111768;Desague Lavatorio 1 1/4 Hidraulicos;3800;0;- Sin Departamento -;0;UNIDAD;hidraulicos
7804670111928;Adhesivo Pvc 118ml Hidraulico;3400;0;- Sin Departamento -;13;UNIDAD;hidraulicos
7804670111935;Adhesivo Pvc 118ml Humedad;3450;0;- Sin Departamento -;48;UNIDAD;hidraulicos
7804670111942;Adhesivo Pvc 20cc Hidraulico;1000;0;- Sin Departamento -;0;UNIDAD;hidraulicos
7804670111959;Adhesivo Pvc 60cc Hidraulico;1700;0;- Sin Departamento -;21;UNIDAD;hidraulicos
7804670202954;Tapa Sanitaria 110mm;1000;0;- Sin Departamento -;56;UNIDAD;
7804670203012;Codo Blanco 50mm;1000;0;- Sin Departamento -;7;UNIDAD;
7804670203128;Reduccion Blanco 50x40;1200;0;- Sin Departamento -;22;UNIDAD;
7804670203364;Tapa Sanitario Blanco 40mm;700;0;- Sin Departamento -;25;UNIDAD;hidraulicos
7804670203869;Codo PPR 20mm;300;0;- Sin Departamento -;384;UNIDAD;hidraulicos
7804670203876;Codo PPR 25mm;300;0;- Sin Departamento -;235;UNIDAD;hidraulicos
7804670204002;Codo PPR 20x45�;300;0;- Sin Departamento -;105;UNIDAD;hidraulicos
7804670204101;Tee PPR 20mm;300;0;- Sin Departamento -;142;UNIDAD;hidraulicos
7804670204118;Tee PPR 25mm;650;0;- Sin Departamento -;90;UNIDAD;hidraulicos
7804670204200;Copla PPR 20mm;200;0;- Sin Departamento -;136;UNIDAD;
7804670204217;Copla PPR 25mm;250;0;- Sin Departamento -;85;UNIDAD;
7804670204316;Reduccion PPR 25x20;300;0;- Sin Departamento -;84;UNIDAD;hidraulicos
7804670204644;Tapon PPR 20mm;200;0;- Sin Departamento -;87;UNIDAD;
7804670204651;Tapon PPR 25mm;150;0;- Sin Departamento -;93;UNIDAD;hidraulicos
7804670205320;Codo PPR 20mm HI;2100;0;- Sin Departamento -;83;UNIDAD;hidraulicos
7804670205337;Codo PPR 25x1/2 HI;1900;0;- Sin Departamento -;69;UNIDAD;hidraulicos
7804670205399;Tee PPR 20mm HI;1500;0;- Sin Departamento -;44;UNIDAD;hidraulicos
7804670205405;Tee PPR HI 25x1/2;2600;0;- Sin Departamento -;63;UNIDAD;hidraulicos
7804670205535;Codo PPR Doble 20mm HI;7200;0;- Sin Departamento -;15;UNIDAD;hidraulicos
7804670205641;Tee PPR HE 20x1/2;1800;0;- Sin Departamento -;15;UNIDAD;hidraulicos
7804670205719;Terminal PPR 20mm HI;1850;0;- Sin Departamento -;49;UNIDAD;
7804670205726;Terminal PPR 25x1/2 HI;2800;0;- Sin Departamento -;49;UNIDAD;hidraulicos
7804670205863;Terminal PPR 20mm HE;1850;0;- Sin Departamento -;103;UNIDAD;
7804670205870;Terminal PPR 25x1/2 HE;2800;0;- Sin Departamento -;157;UNIDAD;hidraulicos
7804670205887;Terminal PPR 25x3/4 HE;2850;0;- Sin Departamento -;88;UNIDAD;hidraulicos
7804670206006;Codo PPR 20mm HE;2100;0;- Sin Departamento -;38;UNIDAD;hidraulicos
7804670206013;Codo PPR 25x1/2 HE;1900;0;- Sin Departamento -;19;UNIDAD;
7805070003295;Cinta Aislante Negra 5mtrs 3M;1000;0;- Sin Departamento -;71;UNIDAD;
7805070003318;Cinta Aislante Negra 20mtrs 3M;3600;0;- Sin Departamento -;46;UNIDAD;
7805202381109;Pasta Muro F6 1kg;1500;0;- Sin Departamento -;88;UNIDAD;
7805202391016;Pasta Muro F15 6Kg;7500;0;- Sin Departamento -;10;UNIDAD;
7805202391047;Pasta Muro F15 25Kg;20900;0;- Sin Departamento -;6;UNIDAD;tajamar
7805202391108;Pasta Muro F15 15Kg;15750;0;- Sin Departamento -;21;UNIDAD;tajamar
7805208002213;Esmalte Sintetico 1/8 Tricolor Blanco;5200;0;- Sin Departamento -;12;UNIDAD;
7805208003265;Esmalte Sintetico 1/8 Tricolor Negro;5200;0;- Sin Departamento -;0;UNIDAD;
7805208009359;Barniz Iris 1L Caoba;7700;0;- Sin Departamento -;0;UNIDAD;tricolor
7805208009380;Barniz Iris 1L Maple;7700;0;- Sin Departamento -;8;UNIDAD;tricolor
7805208009427;Barniz Iris 1L Roble;7700;0;- Sin Departamento -;9;UNIDAD;tricolor
7805208009540;Anticorrosivo Iris 1L Negro;6400;0;- Sin Departamento -;28;UNIDAD;tricolor
7805208017941;Esmalte Sintetico 1G Blanco Iris;29900;0;- Sin Departamento -;3;UNIDAD;tricolor
7805208017958;Esmalte Sintetico Iris 1L Blanco;8800;0;- Sin Departamento -;16;UNIDAD;tricolor
7805208017965;Esmalte Sintetico 1G Negro Iris;29900;0;- Sin Departamento -;4;UNIDAD;tricolor
7805208017972;Esmalte Sintetico Iris 1L Negro;8800;0;- Sin Departamento -;23;UNIDAD;tricolor
7805208018016;Esmalte Sintetico Iris 1L Rojo Bermellon;8800;0;- Sin Departamento -;3;UNIDAD;tricolor
7805208018030;Esmalte Sintetico Iris 1L Verde Esmeralda;8800;0;- Sin Departamento -;0;UNIDAD;tricolor
7805208018054;Esmalte Sintetico Iris 1L Gris Plata;8800;0;- Sin Departamento -;8;UNIDAD;tricolor
7805208018092;Esmalte Sintetico Iris 1L Celeste SKY;8800;0;- Sin Departamento -;2;UNIDAD;tricolor
7805208018948;Esmalte al agua Iris 1G Blanco;21000;0;- Sin Departamento -;4;UNIDAD;tricolor
7805208018955;Esmalte al Agua Iris 1L Blanco;7050;0;- Sin Departamento -;15;UNIDAD;tricolor
7805208018962;Esmalte al agua Iris 1G Blanco invierno;21000;0;- Sin Departamento -;1;UNIDAD;
7805208018986;Esmalte al agua Iris 1G Damasco;21000;0;- Sin Departamento -;6;UNIDAD;
7805208019006;Esmalte al agua Iris 1G Azul Pqte Vela;21000;0;- Sin Departamento -;7;UNIDAD;
7805208019044;Esmalte al agua Iris 1G Champane;21000;0;- Sin Departamento -;5;UNIDAD;
